Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
Original Data Value,,,,,,,,,,,,
,,,,,,,,,,,,
Series Id:,,,,,,,,,,,,
Series Title:,,,,,,,,,,,,
Area:,,,,,,,,,,,,
Item:,,,,,,,,,,,,
Years:,,,,,,,,,,,,
,,,,,,,,,,,,
Year,,,,,,,,,,,,
2010,,,,,,,,,,,,
2011,0.9502515371716092,-8.760683760683763,-4.939626783754125,-2.922990444069695,11.096520026263956,12.650602409638555,14.29562803608604,12.63989466754445,11.066742726754143,28.502747252747263,9.61194029850747,4.517568321249321
2012,7.364341085271309,5.26932084309133,2.4249422632794504,5.906195715112905,-0.059101654846327456,-0.7724301841948944,0.06071645415905991,10.111046171829319,-2.9789419619928093,4.756814537680376,6.917211328976025,7.097118463180352
2013,-0.3094378545642096,9.28809788654059,8.511837655016908,4.866047020229636,10.585452395032524,11.317365269461078,11.22572815533982,-2.4416135881103918,0.42350449973531656,-1.7857142857142794,-1.9358125318390207,0.9466865969107952
2014,3.879979306777037,1.6793893129770865,7.064935064935063,10.479666319082392,6.737967914438503,4.787520172135551,6.382978723404253,7.671381936887922,3.848181338956236,1.3506493506493467,5.5584415584415625,9.08193484698916
2015,5.229083665338652,4.504504504504503,3.493449781659397,-2.548371873525257,-1.7034068136272507,31.930184804928132,31.794871794871792,48.711470439615965,50.55837563451777,43.926191696565844,31.10236220472442,24.479638009049776
2016,10.175106483672502,8.5727969348659,-2.4378809188935757,-13.171912832929788,-14.16921508664628,-41.98443579766536,-39.84435797665369,-50.56065239551477,-50.40458530006744,-50.498575498575505,-50.41291291291292,-49.72737186477644
2017,-31.314432989690722,-35.42126157917953,-32.53243632868813,-21.41662018962632,-16.033254156769594,-10.663983903420526,-13.77749029754205,-6.0481099656357395,-3.331067301155688,10.79136690647482,14.004542013626043,31.23644251626898
2018,10.631644777986239,19.877049180327866,30.413105413105423,47.69339957416607,40.52333804809054,22.22222222222221,29.407351837959506,18.653986832479895,16.104078762306617,7.792207792207795,5.976095617529875,-12.121212121212121
2019,-12.153759185980773,-11.282051282051276,-15.674494811578366,-29.697260932244106,-31.45445395067942,-26.105651105651095,-27.94202898550724,-24.845869297163993,-16.232586311326468,-22.77108433734939,-11.967418546365916,-3.7617554858934255
2020,-5.984555984555984,-6.936416184971095,-1.2305699481865329,38.004101161995905,20.41116005873713,29.177057356608472,12.711182622687044,8.94175553732568,-2.1691973969631295,9.82839313572541,3.2028469750889688,-3.51791530944624
2021,0.3422313483915085,10.213940648723252,6.557377049180335,-19.76225854383358,-0.9146341463414531,5.662805662805659,17.20199857244824,28.68975903614457,35.62453806356245,29.332386363636374,18.482758620689665,20.72923700202565
2022,31.582537517053222,25.547902316844073,25.907692307692297,55.555555555555536,76.18461538461538,64.85992691839219,78.80633373934228,82.32884727911059,58.147138964577664,87.75398132894014,108.90570430733413,137.69574944071587
2023,150.02592016588906,110.02493765586037,68.42619745845555,29.761904761904766,-6.880894166957741,-18.027336534909498,-28.67847411444142,-34.43517329910141,-28.842177808408,-39.39748464463293,-40.42908888269713,-41.01176470588235
2024,-47.70889487870621,-28.85300403704584,-13.174695298897277,-12.415902140672785,1.2378094523630923,22.352410995944116,47.08691499522446,56.82819383259912,85.03631961259082,62.64478764478765,70.67352666043033,65.3769445552453
2025,96.39175257731962,96.8291054739653,108.12165775401073,78.84078212290504,68.50685439051503,39.04235727440148,16.85064935064935,11.953807740324596,-8.714996074326098,0.0,0.0,0.0
