Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2016,0.3146495743866051,-0.12815123239102721,0.5921272271654843,0.05009407129206167,-0.1447546652772469,0.049271806832718035,0.291407156619794,0.40919295154311364,0.4755975993085304,-0.3476081131952524,0.5904069476618146,0.1687460182305811
2017,-0.07775312540153623,0.1345432038982297,0.4975247324286114,-0.38306039130808767,0.6089149963386831,0.48443390585053425,-0.02694627163154495,0.15450689242946236,0.5575643833739985,0.07239732077288785,0.7832794892310702,0.3167677577925909
2018,0.15500173866394018,0.4270347850187539,-0.29597494867743546,0.2669611053322196,0.48421850971389624,-0.011039854660643833,0.38352145562536855,0.1751090005260636,-0.09312557989833437,0.03235373820051901,0.10255959294100947,0.13394012410217204
2019,0.5581651718747693,-0.2500261071735954,0.3282411046896305,0.34264676041300124,0.2243696757592284,0.6159085527672303,0.5338666099071077,0.1296110232636316,0.18272810568145115,0.10901766366420151,0.6117666455307313,-0.002614678372536705
2020,-0.18293607483785834,0.3190697389543695,-4.849866470587472,-8.962645512908363,4.188375541397904,4.8732294188790215,2.2281426894504186,0.699225061437847,1.1926726213200345,0.47520675853538474,-0.9601695980776759,0.6848375718778499
2021,1.481666083964961,-1.3590104832517103,2.050389320951451,0.6535488507639631,-0.0778520511643066,,,0.7104573424750127,0.640587362460221,1.0921103160160373,0.007089807229943013,0.869675520036739
2022,-0.9314725175476712,-0.16092428377562085,0.6208139899092968,-0.1017894938061703,-0.09521991340375457,-0.36859343701181047,0.37616554566144433,0.9797193795002768,-0.23071626636410603,0.5502292526330166,0.11788549484637034,0.0804614622819777
2023,0.61860828451763,-0.30491095826140624,0.5507839704237405,0.045946230780935515,0.4431798988446811,7.754696229600455e-05,0.48964755612135313,0.529490076444783,0.23279694194895395,-0.28331633723727156,0.5489916293946351,1.119899407891678
2024,-1.0479059674911695,0.8065836331306642,-0.0035549518449862205,0.24461041538614836,0.366511206338882,-0.05044974592661733,0.6369723745853317,0.04953661228335182,0.0019305296401261884,0.47504663044366513,0.31573588713049716,-0.2892556903515975
2025,-0.0003598564210505195,-0.13905108448549752,0.16570835061691103,0.7909183689533972,-0.48148213066192547,0.871014796475067,0.20094392596641253,,,,,
